DATE TIME, WINDSPEED, DIR, GUSTS, AT, BARO, RELHUM, VIS
10/30/2019 15:00,9.72,87,14.00,59.9,1017.1,,
10/30/2019 16:00,8.94,63,11.27,62.8,1018.0,,
10/30/2019 17:00,2.72,283,3.69,66.6,1018.9,,
10/30/2019 18:00,4.47,237,5.25,64.9,1019.0,,
10/30/2019 19:00,3.50,240,4.28,66.7,1018.6,,
10/30/2019 20:00,4.08,245,4.67,67.3,1017.9,,
10/30/2019 21:00,4.86,243,6.03,66.9,1017.3,,
10/30/2019 22:00,4.47,229,5.83,67.3,1017.1,,
10/30/2019 23:00,6.22,226,10.89,68.0,1017.7,,
10/31/2019 00:00,0.58,126,1.56,71.8,1018.0,,
10/31/2019 01:00,4.08,10,5.05,66.9,1018.3,,
10/31/2019 02:00,0.78,114,1.36,64.2,1018.5,,
10/31/2019 03:00,8.16,89,12.25,64.8,1018.7,,
10/31/2019 04:00,8.36,83,9.72,64.0,1019.0,,
10/31/2019 05:00,2.33,164,2.92,60.4,1019.4,,
10/31/2019 06:00,0.97,105,1.75,57.7,1019.8,,
10/31/2019 07:00,0.00,146,2.33,58.1,1019.7,,
10/31/2019 08:00,1.36,43,1.56,58.5,1019.7,,
10/31/2019 09:00,4.28,107,5.05,58.6,1019.3,,
10/31/2019 10:00,3.69,70,4.08,60.1,1019.0,,
10/31/2019 11:00,0.39,141,2.33,56.3,1018.7,,
10/31/2019 12:00,3.11,175,3.69,56.8,1018.8,,
10/31/2019 13:00,3.50,194,4.28,54.3,1018.8,,
10/31/2019 14:00,2.72,133,5.83,56.3,1019.0,,
10/31/2019 15:00,0.78,170,2.72,60.4,1019.6,,
10/31/2019 16:00,0.58,210,1.75,64.9,1020.2,,
10/31/2019 17:00,1.75,33,2.72,61.7,1020.2,,
10/31/2019 18:00,1.56,331,1.94,65.1,1020.0,,
10/31/2019 19:00,2.33,19,2.92,63.9,1019.3,,
10/31/2019 20:00,0.97,28,2.33,66.7,1018.2,,
10/31/2019 21:00,2.72,9,3.89,67.5,1017.4,,
10/31/2019 22:00,7.39,1,8.16,64.9,1016.9,,
10/31/2019 23:00,9.72,360,11.08,64.9,1016.8,,
11/01/2019 00:00,5.25,356,6.41,65.5,1016.7,,
11/01/2019 01:00,5.05,13,6.03,65.1,1016.5,,
11/01/2019 02:00,1.94,23,2.33,64.9,1016.6,,
11/01/2019 03:00,0.19,61,1.36,63.1,1016.8,,
11/01/2019 04:00,0.58,120,1.17,63.3,1017.1,,
11/01/2019 05:00,1.56,147,2.14,62.4,1017.6,,
11/01/2019 06:00,0.39,93,0.97,61.0,1017.7,,
11/01/2019 07:00,3.89,95,4.86,61.0,1017.7,,
11/01/2019 08:00,4.28,106,5.44,61.0,1017.7,,
11/01/2019 09:00,2.14,132,3.30,59.9,1017.8,,
11/01/2019 10:00,3.11,97,4.08,60.3,1017.6,,
11/01/2019 11:00,5.64,101,7.00,60.8,1017.4,,
11/01/2019 12:00,6.41,98,7.39,60.4,1017.3,,
11/01/2019 13:00,0.39,127,3.30,59.5,1017.3,,
11/01/2019 14:00,4.86,93,5.64,59.7,1017.4,,
11/01/2019 15:00,3.11,95,4.86,62.4,1017.9,,
11/01/2019 16:00,1.94,27,2.92,64.6,1018.5,,
11/01/2019 17:00,1.75,6,1.94,64.4,1018.3,,
11/01/2019 18:00,0.19,14,1.17,68.5,1018.3,,
11/01/2019 19:00,0.19,345,0.78,71.1,1017.9,,
11/01/2019 20:00,2.92,321,3.89,65.7,1017.4,,
11/01/2019 21:00,4.08,337,4.67,65.7,1017.0,,
11/01/2019 22:00,5.05,343,5.83,65.3,1016.9,,
11/01/2019 23:00,0.19,46,1.56,69.6,1016.7,,
11/02/2019 00:00,0.00,38,0.39,74.8,1016.7,,
11/02/2019 01:00,1.56,360,1.94,65.3,1016.8,,
11/02/2019 02:00,1.17,146,1.36,62.8,1017.0,,
11/02/2019 03:00,0.58,98,1.17,62.1,1017.3,,
11/02/2019 04:00,1.56,51,1.94,61.5,1017.5,,
11/02/2019 05:00,2.14,39,2.14,62.2,1017.9,,
11/02/2019 06:00,0.39,140,1.17,60.3,1017.8,,
11/02/2019 07:00,4.28,31,5.44,62.4,1017.5,,
11/02/2019 08:00,1.17,125,1.75,60.4,1017.5,,
11/02/2019 09:00,1.17,144,1.56,59.5,1017.3,,
11/02/2019 10:00,0.39,76,1.56,59.9,1017.1,,
11/02/2019 11:00,1.56,107,2.14,58.8,1017.0,,
11/02/2019 12:00,0.78,90,1.36,58.3,1016.8,,
11/02/2019 13:00,0.97,63,1.75,58.8,1016.8,,
11/02/2019 14:00,2.53,66,3.11,60.3,1017.1,,
11/02/2019 15:00,3.30,175,4.08,60.4,1017.5,,
11/02/2019 16:00,0.00,75,1.36,66.6,1018.0,,
11/02/2019 17:00,0.78,35,0.97,68.2,1017.8,,
11/02/2019 18:00,0.00,213,0.19,69.6,1017.4,,
11/02/2019 19:00,2.92,339,3.50,65.1,1016.8,,
11/02/2019 20:00,2.53,5,2.92,65.5,1015.8,,
11/02/2019 21:00,4.28,15,4.67,65.3,1015.1,,
11/02/2019 22:00,1.36,11,2.33,66.6,1014.9,,
11/02/2019 23:00,1.17,22,1.36,68.9,1014.7,,
11/03/2019 00:00,1.17,265,1.56,71.6,1014.8,,
11/03/2019 01:00,1.36,223,1.94,66.0,1014.9,,
11/03/2019 02:00,0.97,88,0.97,63.3,1015.4,,
11/03/2019 03:00,0.58,112,0.97,62.1,1015.5,,
11/03/2019 04:00,0.97,37,1.75,61.9,1015.5,,
11/03/2019 05:00,1.17,115,2.14,62.1,1015.5,,
11/03/2019 06:00,0.00,66,0.00,59.9,1015.4,,
11/03/2019 07:00,0.97,137,1.17,59.7,1015.2,,
11/03/2019 08:00,1.17,67,1.36,59.7,1015.0,,
11/03/2019 09:00,0.00,119,0.39,59.0,1014.7,,
11/03/2019 10:00,1.94,130,2.72,60.6,1014.3,,
11/03/2019 11:00,0.19,101,1.17,59.7,1014.0,,
11/03/2019 12:00,2.14,78,2.92,59.9,1014.1,,
11/03/2019 13:00,1.75,172,2.53,57.9,1014.2,,
11/03/2019 14:00,1.75,83,3.69,59.9,1014.4,,
11/03/2019 15:00,1.75,79,2.14,64.0,1014.8,,
11/03/2019 16:00,0.78,171,0.78,68.7,1015.2,,
11/03/2019 17:00,0.00,18,0.58,70.7,1015.5,,
11/03/2019 18:00,0.00,319,0.58,70.5,1015.2,,
11/03/2019 19:00,1.36,331,1.75,67.1,1014.8,,
11/03/2019 20:00,1.75,339,2.33,67.1,1013.8,,
11/03/2019 21:00,3.69,350,4.08,65.7,1013.2,,
11/03/2019 22:00,3.69,352,4.67,65.7,1013.0,,
11/03/2019 23:00,1.94,14,3.30,67.1,1012.8,,
11/04/2019 00:00,3.50,6,3.69,66.2,1012.8,,
11/04/2019 01:00,,0,,64.4,,,
11/04/2019 02:00,0.19,117,0.58,62.8,1013.1,,
11/04/2019 03:00,0.00,70,0.97,61.7,1013.1,,
11/04/2019 04:00,0.00,81,0.39,61.5,1013.4,,
11/04/2019 05:00,0.58,113,0.78,61.9,1013.6,,
11/04/2019 06:00,1.36,29,1.75,61.7,1013.9,,
11/04/2019 07:00,1.36,114,1.75,60.4,1014.0,,
11/04/2019 08:00,0.78,116,1.56,60.3,1013.7,,
11/04/2019 09:00,1.75,354,2.72,60.6,1013.6,,
11/04/2019 10:00,1.75,172,2.72,58.3,1013.3,,
11/04/2019 11:00,0.78,71,1.17,56.7,1013.2,,
11/04/2019 12:00,0.78,59,1.17,55.8,1013.1,,
11/04/2019 13:00,1.94,142,2.53,57.0,1013.1,,
11/04/2019 14:00,0.39,101,0.97,55.6,1013.3,,
11/04/2019 15:00,0.00,97,0.00,64.8,1013.8,,
11/04/2019 16:00,1.36,179,1.75,64.4,1014.4,,
11/04/2019 17:00,1.36,274,1.75,66.0,1014.5,,
11/04/2019 18:00,0.58,300,1.56,69.1,1014.4,,
11/04/2019 19:00,3.11,316,3.69,65.8,1014.1,,
11/04/2019 20:00,6.22,305,7.39,63.9,1013.4,,
11/04/2019 21:00,5.05,327,6.22,62.6,1013.0,,
11/04/2019 22:00,4.86,347,5.44,63.1,1012.8,,
11/04/2019 23:00,1.36,18,1.94,65.8,1012.8,,
11/05/2019 00:00,5.64,31,6.22,63.1,1012.9,,
11/05/2019 01:00,2.53,22,3.11,63.0,1013.1,,
11/05/2019 02:00,1.75,151,1.94,61.5,1013.7,,
11/05/2019 03:00,0.78,138,1.17,61.2,1014.1,,
11/05/2019 04:00,1.75,175,2.33,61.7,1014.6,,
11/05/2019 05:00,1.36,141,1.56,63.1,1015.1,,
11/05/2019 06:00,3.50,76,4.08,62.8,1015.2,,
11/05/2019 07:00,1.36,146,3.30,61.0,1015.1,,
11/05/2019 08:00,5.25,79,6.41,60.1,1014.7,,
11/05/2019 09:00,1.17,175,1.56,59.5,1014.4,,
11/05/2019 10:00,0.78,138,1.36,60.3,1014.4,,
11/05/2019 11:00,2.33,48,5.25,60.3,1014.4,,
11/05/2019 12:00,0.39,243,1.36,59.9,1014.4,,
11/05/2019 13:00,0.58,144,1.17,57.9,1014.6,,
11/05/2019 14:00,2.14,103,2.53,56.3,1015.1,,
11/05/2019 15:00,2.14,102,2.72,60.3,1015.7,,
11/05/2019 16:00,0.19,291,0.58,68.0,1016.2,,
11/05/2019 17:00,0.78,327,1.75,65.1,1016.3,,
11/05/2019 18:00,2.72,307,3.89,63.5,1016.0,,
11/05/2019 19:00,6.80,348,8.55,61.2,1015.7,,
11/05/2019 20:00,3.50,337,5.05,63.3,1014.8,,
11/05/2019 21:00,4.47,14,6.03,62.2,1014.2,,
11/05/2019 22:00,2.72,11,3.11,64.2,1013.8,,
11/05/2019 23:00,3.50,2,4.67,65.1,1013.5,,
11/06/2019 00:00,2.33,334,2.92,65.3,1013.6,,
11/06/2019 01:00,0.00,268,0.97,64.6,1013.9,,
11/06/2019 02:00,2.33,197,3.30,63.5,1014.3,,
11/06/2019 03:00,3.89,286,4.47,63.5,1014.9,,
11/06/2019 04:00,0.58,321,0.78,63.1,1015.2,,
11/06/2019 05:00,0.78,169,1.17,62.8,1015.4,,
11/06/2019 06:00,5.44,104,5.83,61.7,1015.3,,
11/06/2019 07:00,4.86,104,5.25,61.0,1015.0,,
11/06/2019 08:00,7.19,89,8.36,59.4,1014.7,,
11/06/2019 09:00,1.94,79,4.67,60.6,1014.5,,
11/06/2019 10:00,4.67,95,6.03,59.5,1014.2,,
11/06/2019 11:00,2.53,333,3.69,61.0,1014.5,,
11/06/2019 12:00,0.97,128,2.92,61.0,1014.4,,
11/06/2019 13:00,3.30,94,3.89,60.6,1014.5,,
11/06/2019 14:00,2.72,70,4.47,60.3,1014.7,,
11/06/2019 15:00,0.19,55,0.78,60.3,1015.1,,
11/06/2019 16:00,1.56,294,2.72,61.0,1015.7,,
11/06/2019 17:00,2.92,5,3.69,61.2,1015.7,,
11/06/2019 18:00,1.94,343,2.72,63.5,1015.6,,
11/06/2019 19:00,2.92,322,5.25,62.1,1015.5,,
11/06/2019 20:00,2.92,286,4.08,63.9,1014.9,,
11/06/2019 21:00,1.75,260,2.53,65.8,1014.3,,
11/06/2019 22:00,2.72,251,6.41,63.3,1014.2,,
11/06/2019 23:00,3.69,260,5.64,63.9,1014.4,,
11/07/2019 00:00,4.28,263,5.83,63.1,1014.4,,
11/07/2019 01:00,0.00,262,1.36,62.2,1014.4,,
11/07/2019 02:00,4.86,315,5.44,62.1,1014.9,,
11/07/2019 03:00,1.17,323,1.56,61.5,1015.3,,
11/07/2019 04:00,0.58,124,1.56,60.8,1015.7,,
11/07/2019 05:00,1.17,138,1.75,60.4,1016.4,,
11/07/2019 06:00,0.00,146,0.97,60.1,1016.6,,
11/07/2019 07:00,2.14,257,3.50,60.8,1016.7,,
11/07/2019 08:00,0.19,316,1.17,61.2,1016.6,,
11/07/2019 09:00,3.89,49,4.47,60.6,1016.5,,
11/07/2019 10:00,3.89,39,4.28,60.3,1016.2,,
11/07/2019 11:00,4.28,15,6.03,59.9,1016.1,,
11/07/2019 12:00,5.05,17,6.61,59.4,1016.4,,
11/07/2019 13:00,4.67,38,5.44,58.5,1017.0,,
11/07/2019 14:00,3.50,43,5.05,57.7,1017.3,,
11/07/2019 15:00,4.67,30,6.03,57.0,1017.9,,
11/07/2019 16:00,3.50,18,4.47,57.0,1018.4,,
11/07/2019 17:00,5.05,324,6.22,58.1,1018.7,,
11/07/2019 18:00,6.61,354,7.58,59.4,1018.7,,
11/07/2019 19:00,6.03,346,9.14,57.2,1018.3,,
11/07/2019 20:00,5.64,342,7.78,58.1,1017.5,,
11/07/2019 21:00,8.75,341,9.91,61.0,1016.7,,
11/07/2019 22:00,8.75,352,10.30,62.6,1016.4,,
11/07/2019 23:00,8.94,354,10.30,63.5,1016.4,,
11/08/2019 00:00,7.19,1,8.75,63.7,1016.5,,
11/08/2019 01:00,4.28,327,5.64,63.3,1017.1,,
11/08/2019 02:00,2.92,281,4.08,63.1,1017.8,,
11/08/2019 03:00,0.39,202,0.97,62.8,1018.3,,
11/08/2019 04:00,1.17,152,3.11,62.2,1018.7,,
11/08/2019 05:00,1.94,26,3.69,62.4,1019.2,,
11/08/2019 06:00,4.47,58,5.64,61.9,1019.4,,
11/08/2019 07:00,4.08,67,5.05,60.6,1019.0,,
11/08/2019 08:00,3.89,20,5.25,59.9,1018.6,,
11/08/2019 09:00,5.25,360,6.41,59.9,1018.3,,
11/08/2019 10:00,4.28,32,6.61,59.0,1018.0,,
11/08/2019 11:00,5.64,23,6.80,57.9,1017.8,,
11/08/2019 12:00,2.72,115,4.47,56.7,1017.5,,
11/08/2019 13:00,0.00,82,0.97,56.5,1017.7,,
11/08/2019 14:00,2.33,34,3.30,56.3,1018.3,,
11/08/2019 15:00,2.33,60,3.11,56.3,1018.7,,
11/08/2019 16:00,4.67,40,6.03,56.8,1019.2,,
11/08/2019 17:00,5.83,9,7.97,57.2,1019.2,,
11/08/2019 18:00,3.50,4,5.05,57.6,1019.1,,
11/08/2019 19:00,4.86,17,5.83,60.4,1018.5,,
11/08/2019 20:00,6.61,342,8.75,61.5,1017.4,,
11/08/2019 21:00,7.39,14,8.55,60.8,1016.7,,
11/08/2019 22:00,5.05,35,5.64,62.1,1016.0,,
11/08/2019 23:00,4.47,22,5.05,63.3,1015.7,,
11/09/2019 00:00,2.72,7,3.30,63.1,1015.7,,
11/09/2019 01:00,0.39,29,1.56,63.7,1016.1,,
11/09/2019 02:00,0.19,209,1.94,63.0,1016.2,,
11/09/2019 03:00,1.94,191,2.72,66.2,1016.5,,
11/09/2019 04:00,1.36,94,2.14,68.4,1016.7,,
11/09/2019 05:00,3.69,200,4.86,64.8,1017.0,,
11/09/2019 06:00,0.58,188,1.75,64.4,1017.1,,
11/09/2019 07:00,2.14,118,2.53,63.3,1016.5,,
11/09/2019 08:00,0.97,165,1.17,62.4,1015.8,,
11/09/2019 09:00,2.33,9,2.92,62.6,1015.5,,
11/09/2019 10:00,0.19,207,0.97,61.5,1015.1,,
11/09/2019 11:00,0.00,81,1.56,61.5,1014.7,,
11/09/2019 12:00,1.56,38,2.92,61.7,1014.7,,
11/09/2019 13:00,0.00,159,0.78,61.2,1015.0,,
11/09/2019 14:00,0.00,157,0.00,61.2,1015.4,,
11/09/2019 15:00,0.39,168,1.36,65.7,1015.7,,
11/09/2019 16:00,0.00,49,0.97,74.5,1016.0,,
11/09/2019 17:00,1.75,4,1.94,66.4,1016.1,,
11/09/2019 18:00,0.97,347,1.36,70.0,1016.1,,
11/09/2019 19:00,1.56,346,2.33,67.8,1015.5,,
11/09/2019 20:00,0.78,341,1.56,69.8,1014.8,,
11/09/2019 21:00,1.36,14,1.75,68.9,1014.0,,
11/09/2019 22:00,0.97,355,2.92,70.2,1013.7,,
11/09/2019 23:00,0.00,5,1.17,74.3,1013.6,,
11/10/2019 00:00,0.00,276,0.00,78.4,1013.6,,
11/10/2019 01:00,0.58,146,1.56,68.4,1013.9,,
11/10/2019 02:00,0.78,195,2.53,66.2,1014.4,,
11/10/2019 03:00,4.28,175,4.67,65.5,1014.9,,
11/10/2019 04:00,1.94,77,2.92,65.5,1015.0,,
11/10/2019 05:00,1.17,109,1.56,65.3,1015.3,,
11/10/2019 06:00,4.47,130,5.83,64.0,1015.5,,
11/10/2019 07:00,4.67,149,7.97,61.7,1015.4,,
11/10/2019 08:00,7.97,132,9.33,61.3,1015.4,,
11/10/2019 09:00,6.03,155,7.78,60.4,1015.5,,
11/10/2019 10:00,6.61,145,7.97,59.7,1015.1,,
11/10/2019 11:00,2.53,332,3.50,59.5,1015.3,,
11/10/2019 12:00,0.19,266,1.36,59.5,1015.5,,
11/10/2019 13:00,4.67,139,6.03,59.5,1015.4,,
11/10/2019 14:00,0.97,218,2.14,59.2,1015.7,,
11/10/2019 15:00,3.11,208,4.86,59.2,1016.0,,
11/10/2019 16:00,0.78,145,2.14,59.9,1016.5,,
11/10/2019 17:00,1.56,288,2.33,62.6,1016.4,,
11/10/2019 18:00,4.67,246,5.44,61.9,1016.5,,
11/10/2019 19:00,7.58,255,8.16,62.1,1016.0,,
11/10/2019 20:00,10.11,239,12.44,62.4,1015.2,,
11/10/2019 21:00,10.30,243,11.66,63.0,1014.3,,
11/10/2019 22:00,4.67,252,6.41,63.5,1014.0,,
11/10/2019 23:00,4.86,241,6.22,63.5,1014.2,,
11/11/2019 00:00,5.05,248,6.61,63.5,1013.6,,
11/11/2019 01:00,6.22,214,7.00,62.2,1013.7,,
11/11/2019 02:00,6.03,237,7.58,61.7,1014.5,,
11/11/2019 03:00,3.69,163,4.28,61.5,1014.7,,
11/11/2019 04:00,1.36,144,4.47,61.2,1015.1,,
11/11/2019 05:00,4.47,201,6.41,61.0,1015.2,,
11/11/2019 06:00,3.50,136,7.78,60.8,1015.1,,
11/11/2019 07:00,1.56,124,5.05,60.6,1015.4,,
11/11/2019 08:00,4.08,187,8.16,60.3,1015.5,,
11/11/2019 09:00,4.08,127,6.41,60.1,1015.1,,
11/11/2019 10:00,2.53,221,3.50,60.1,1015.0,,
11/11/2019 11:00,1.75,344,4.28,59.7,1015.1,,
11/11/2019 12:00,2.53,155,3.69,59.5,1015.3,,
11/11/2019 13:00,5.25,151,6.80,59.2,1015.2,,
11/11/2019 14:00,2.53,122,5.25,59.0,1015.7,,
11/11/2019 15:00,3.11,162,4.47,59.4,1016.1,,
11/11/2019 16:00,4.67,178,6.80,59.5,1016.6,,
11/11/2019 17:00,2.92,288,4.47,62.1,1017.0,,
11/11/2019 18:00,3.50,323,4.86,61.5,1017.0,,
11/11/2019 19:00,3.89,320,5.83,60.6,1016.8,,
11/11/2019 20:00,4.86,313,5.64,61.9,1016.2,,
11/11/2019 21:00,5.44,329,7.78,61.3,1015.8,,
11/11/2019 22:00,3.30,335,7.39,61.3,1015.8,,
11/11/2019 23:00,3.30,327,4.67,63.0,1015.7,,
11/12/2019 00:00,2.53,308,3.30,63.7,1015.7,,
11/12/2019 01:00,3.11,332,3.69,61.7,1016.1,,
11/12/2019 02:00,4.08,329,4.47,61.5,1016.2,,
11/12/2019 03:00,3.89,342,4.67,61.5,1016.7,,
11/12/2019 04:00,1.75,50,2.92,61.2,1016.9,,
11/12/2019 05:00,2.53,61,3.30,60.8,1017.1,,
11/12/2019 06:00,3.50,35,4.47,61.0,1017.0,,
11/12/2019 07:00,2.92,29,4.08,60.8,1017.1,,
11/12/2019 08:00,0.78,89,1.17,59.9,1016.9,,
11/12/2019 09:00,3.30,38,5.05,60.6,1017.2,,
11/12/2019 10:00,2.53,7,3.89,60.3,1016.9,,
11/12/2019 11:00,3.69,38,7.19,59.4,1016.7,,
11/12/2019 12:00,3.89,42,5.05,58.5,1016.7,,
11/12/2019 13:00,5.64,25,7.78,58.1,1016.8,,
11/12/2019 14:00,5.05,5,6.41,57.4,1017.2,,
11/12/2019 15:00,3.50,0,6.41,57.2,1017.7,,
11/12/2019 16:00,3.69,13,4.67,56.7,1018.2,,
11/12/2019 17:00,4.28,10,7.39,57.0,1018.4,,
11/12/2019 18:00,6.03,13,7.78,58.8,1018.0,,
11/12/2019 19:00,8.36,352,9.33,60.8,1017.3,,
11/12/2019 20:00,6.80,346,9.33,61.9,1016.5,,
11/12/2019 21:00,7.58,346,8.36,62.4,1015.6,,
11/12/2019 22:00,6.41,339,8.36,62.8,1015.2,,
11/12/2019 23:00,5.83,352,6.61,63.3,1014.8,,
11/13/2019 00:00,5.05,334,6.03,63.5,1014.9,,
11/13/2019 01:00,5.64,356,7.19,62.6,1015.2,,
11/13/2019 02:00,7.39,356,9.14,62.2,1015.7,,
11/13/2019 03:00,4.47,317,6.03,62.2,1016.3,,
11/13/2019 04:00,3.30,357,5.25,62.2,1016.2,,
11/13/2019 05:00,4.08,355,5.25,62.1,1016.3,,
11/13/2019 06:00,2.72,30,5.05,62.1,1016.3,,
11/13/2019 07:00,4.67,11,7.19,62.1,1016.3,,
11/13/2019 08:00,3.50,57,6.41,61.2,1016.1,,
11/13/2019 09:00,2.92,62,5.44,60.6,1015.5,,
11/13/2019 10:00,2.92,42,3.89,60.1,1015.2,,
11/13/2019 11:00,3.89,38,5.83,59.7,1014.8,,
11/13/2019 12:00,3.11,41,4.08,58.8,1014.9,,
11/13/2019 13:00,0.97,309,3.30,59.2,1015.0,,
11/13/2019 14:00,5.44,341,7.00,59.5,1015.3,,
11/13/2019 15:00,3.69,28,5.83,59.7,1015.9,,
11/13/2019 16:00,5.05,28,5.83,59.0,1016.0,,
11/13/2019 17:00,3.30,337,4.08,60.1,1016.5,,
11/13/2019 18:00,3.69,326,5.25,59.7,1016.7,,
11/13/2019 19:00,5.64,325,6.41,59.9,1016.3,,
11/13/2019 20:00,3.30,335,4.08,61.0,1015.6,,
11/13/2019 21:00,4.28,300,5.83,63.3,1015.1,,
11/13/2019 22:00,5.64,332,6.61,62.6,1014.7,,
11/13/2019 23:00,6.61,330,8.36,62.4,1014.6,,
11/14/2019 00:00,9.52,320,11.47,62.1,1014.9,,
11/14/2019 01:00,8.94,328,10.50,61.9,1015.5,,
11/14/2019 02:00,5.05,344,8.55,61.9,1015.7,,
11/14/2019 03:00,4.28,7,6.80,61.5,1016.1,,
11/14/2019 04:00,5.64,355,8.16,61.2,1016.3,,
11/14/2019 05:00,4.47,39,5.25,60.6,1016.6,,
11/14/2019 06:00,2.72,81,3.30,60.3,1016.4,,
11/14/2019 07:00,1.94,58,2.53,60.1,1016.5,,
11/14/2019 08:00,0.97,81,1.36,59.2,1016.6,,
11/14/2019 09:00,0.00,194,1.36,59.5,1017.1,,
11/14/2019 10:00,3.89,358,5.64,60.8,1016.9,,
11/14/2019 11:00,4.86,46,6.80,60.6,1016.8,,
11/14/2019 12:00,2.92,21,4.08,60.8,1017.0,,
11/14/2019 13:00,0.78,85,3.89,60.1,1017.1,,
11/14/2019 14:00,1.17,21,1.94,59.9,1017.7,,
11/14/2019 15:00,6.03,16,7.19,60.3,1018.4,,
11/14/2019 16:00,5.64,31,8.16,60.6,1019.1,,
11/14/2019 17:00,7.39,6,8.55,59.9,1019.4,,
11/14/2019 18:00,3.69,338,6.61,60.6,1019.3,,
11/14/2019 19:00,6.22,317,7.39,60.8,1019.0,,
11/14/2019 20:00,5.05,339,6.41,61.5,1018.1,,
11/14/2019 21:00,6.41,320,7.78,61.7,1017.6,,
11/14/2019 22:00,7.00,326,8.36,62.8,1017.2,,
11/14/2019 23:00,9.52,330,10.69,63.0,1017.5,,
11/15/2019 00:00,9.72,324,11.27,63.0,1017.8,,
11/15/2019 01:00,10.30,328,11.27,63.0,1018.4,,
11/15/2019 02:00,8.75,350,11.08,63.3,1018.7,,
11/15/2019 03:00,9.52,352,11.08,63.3,1019.1,,
11/15/2019 04:00,7.97,335,9.72,63.5,1019.4,,
11/15/2019 05:00,5.44,353,7.19,63.3,1019.7,,
11/15/2019 06:00,4.67,339,7.00,63.1,1019.7,,
11/15/2019 07:00,5.44,338,6.80,63.1,1019.6,,
11/15/2019 08:00,6.03,7,7.00,62.6,1019.3,,
11/15/2019 09:00,6.03,349,7.00,62.1,1019.1,,
11/15/2019 10:00,4.08,15,4.67,61.3,1018.9,,
11/15/2019 11:00,3.69,5,5.83,61.2,1018.3,,
11/15/2019 12:00,3.89,8,5.83,61.2,1018.5,,
11/15/2019 13:00,6.03,6,8.16,60.8,1019.0,,
11/15/2019 14:00,6.22,55,8.75,60.3,1018.9,,
11/15/2019 15:00,4.86,75,7.19,60.1,1018.7,,
11/15/2019 16:00,3.69,31,5.05,61.3,1019.2,,
11/15/2019 17:00,3.89,8,4.86,61.7,1019.5,,
11/15/2019 18:00,5.05,4,6.22,61.7,1019.7,,
11/15/2019 19:00,7.58,9,8.94,62.1,1018.9,,
11/15/2019 20:00,5.83,4,6.80,61.9,1017.8,,
11/15/2019 21:00,5.25,352,6.41,62.4,1016.5,,
11/15/2019 22:00,5.05,349,6.03,62.6,1015.5,,
11/15/2019 23:00,7.39,285,10.69,63.5,1015.9,,
11/16/2019 00:00,8.16,341,9.33,62.6,1015.5,,
11/16/2019 01:00,6.61,326,7.78,62.2,1015.8,,
11/16/2019 02:00,3.69,4,4.67,62.1,1015.6,,
11/16/2019 03:00,3.89,311,4.67,62.2,1015.6,,
11/16/2019 04:00,0.39,277,2.72,61.9,1015.7,,
11/16/2019 05:00,3.89,32,5.64,61.9,1015.9,,
11/16/2019 06:00,1.56,68,2.53,61.5,1015.7,,
11/16/2019 07:00,1.56,130,3.11,60.6,1015.3,,
11/16/2019 08:00,1.17,65,1.56,59.7,1015.5,,
11/16/2019 09:00,0.78,80,0.97,59.4,1014.9,,
11/16/2019 10:00,1.36,199,1.75,59.2,1014.9,,
11/16/2019 11:00,0.97,57,2.53,58.8,1014.3,,
11/16/2019 12:00,2.72,118,4.67,57.9,1013.7,,
11/16/2019 13:00,0.97,73,3.30,57.7,1013.7,,
11/16/2019 14:00,0.00,130,0.97,57.4,1014.0,,
11/16/2019 15:00,0.00,132,0.00,59.2,1014.7,,
11/16/2019 16:00,1.56,351,2.14,61.7,1015.0,,
11/16/2019 17:00,6.03,332,7.19,60.8,1015.4,,
11/16/2019 18:00,6.80,349,7.78,59.7,1015.8,,
11/16/2019 19:00,4.67,12,5.25,61.0,1015.0,,
11/16/2019 20:00,6.03,358,6.61,61.3,1013.9,,
11/16/2019 21:00,4.67,358,5.44,62.8,1013.1,,
11/16/2019 22:00,5.25,339,6.22,63.9,1012.7,,
11/16/2019 23:00,4.47,329,5.64,64.4,1013.2,,
11/17/2019 00:00,4.67,328,5.25,64.0,1013.6,,
11/17/2019 01:00,3.89,339,4.67,63.5,1014.2,,
11/17/2019 02:00,4.28,12,5.05,63.3,1014.9,,
11/17/2019 03:00,2.14,133,2.92,61.9,1014.4,,
11/17/2019 04:00,2.53,166,3.89,61.7,1014.4,,
11/17/2019 05:00,0.97,156,1.94,60.6,1014.7,,
11/17/2019 06:00,0.19,319,1.94,60.6,1014.9,,
11/17/2019 07:00,0.78,32,3.11,61.3,1014.8,,
11/17/2019 08:00,0.39,64,2.72,60.6,1014.4,,
11/17/2019 09:00,2.72,133,3.50,61.9,1014.1,,
11/17/2019 10:00,4.67,21,5.05,64.0,1013.8,,
11/17/2019 11:00,1.75,151,2.14,61.9,1013.8,,
11/17/2019 12:00,0.78,160,2.53,60.1,1013.4,,
11/17/2019 13:00,0.97,128,2.33,59.4,1013.4,,
11/17/2019 14:00,1.94,153,2.53,58.8,1014.0,,
11/17/2019 15:00,1.75,172,3.69,60.1,1014.1,,
11/17/2019 16:00,0.19,178,0.78,69.4,1014.2,,
11/17/2019 17:00,2.33,233,2.72,64.9,1014.2,,
11/17/2019 18:00,0.00,10,1.56,68.5,1014.4,,
